date,trips,crashdate,hour,num_crashes,year,month,day,day_of_week,quarter
2022-04-19,14000,0,0,0.0,2022,4,19,Tuesday,2
2022-04-20,20700,0,0,0.0,2022,4,20,Wednesday,2
2022-04-21,16300,2022-04-21 00:00:00,21,1.0,2022,4,21,Thursday,2
2022-04-21,16300,2022-04-21 00:00:00,23,1.0,2022,4,21,Thursday,2
2022-04-22,17400,2022-04-22 00:00:00,16,1.0,2022,4,22,Friday,2
2022-04-23,19000,0,0,0.0,2022,4,23,Saturday,2
2022-04-24,12300,0,0,0.0,2022,4,24,Sunday,2
2022-04-25,9000,0,0,0.0,2022,4,25,Monday,2
2022-04-26,11700,0,0,0.0,2022,4,26,Tuesday,2
2022-04-27,11300,0,0,0.0,2022,4,27,Wednesday,2
2022-04-28,14300,0,0,0.0,2022,4,28,Thursday,2
2022-04-29,16700,0,0,0.0,2022,4,29,Friday,2
2022-04-30,29100,0,0,0.0,2022,4,30,Saturday,2
2022-05-01,14900,0,0,0.0,2022,5,1,Sunday,2
2022-05-02,6100,0,0,0.0,2022,5,2,Monday,2
2022-05-03,11400,2022-05-03 00:00:00,15,1.0,2022,5,3,Tuesday,2
2022-05-04,7900,0,0,0.0,2022,5,4,Wednesday,2
2022-05-05,17800,0,0,0.0,2022,5,5,Thursday,2
2022-05-06,20500,2022-05-06 00:00:00,21,1.0,2022,5,6,Friday,2
2022-05-07,26100,0,0,0.0,2022,5,7,Saturday,2
2022-05-08,15800,0,0,0.0,2022,5,8,Sunday,2
2022-05-09,10600,0,0,0.0,2022,5,9,Monday,2
2022-05-10,11600,0,0,0.0,2022,5,10,Tuesday,2
2022-05-11,12600,0,0,0.0,2022,5,11,Wednesday,2
2022-05-12,14900,0,0,0.0,2022,5,12,Thursday,2
2022-05-13,22300,0,0,0.0,2022,5,13,Friday,2
2022-05-14,29200,2022-05-14 00:00:00,19,1.0,2022,5,14,Saturday,2
2022-05-14,29200,2022-05-14 00:00:00,23,1.0,2022,5,14,Saturday,2
2022-05-15,22200,0,0,0.0,2022,5,15,Sunday,2
2022-05-16,12500,0,0,0.0,2022,5,16,Monday,2
2022-05-17,14600,0,0,0.0,2022,5,17,Tuesday,2
2022-05-18,15000,0,0,0.0,2022,5,18,Wednesday,2
2022-05-19,15700,0,0,0.0,2022,5,19,Thursday,2
2022-05-20,4400,0,0,0.0,2022,5,20,Friday,2
2022-05-21,17700,0,0,0.0,2022,5,21,Saturday,2
2022-05-22,15700,0,0,0.0,2022,5,22,Sunday,2
2022-05-23,8900,0,0,0.0,2022,5,23,Monday,2
2022-05-24,9300,0,0,0.0,2022,5,24,Tuesday,2
2022-05-25,13700,0,0,0.0,2022,5,25,Wednesday,2
2022-05-26,14500,2022-05-26 00:00:00,10,1.0,2022,5,26,Thursday,2
2022-05-27,19000,0,0,0.0,2022,5,27,Friday,2
2022-05-28,23400,2022-05-28 00:00:00,20,1.0,2022,5,28,Saturday,2
2022-05-29,15700,2022-05-29 00:00:00,10,1.0,2022,5,29,Sunday,2
2022-05-29,15700,2022-05-29 00:00:00,14,1.0,2022,5,29,Sunday,2
2022-05-30,15300,0,0,0.0,2022,5,30,Monday,2
2022-05-31,6900,0,0,0.0,2022,5,31,Tuesday,2
2022-06-01,9200,0,0,0.0,2022,6,1,Wednesday,2
2022-06-02,17500,0,0,0.0,2022,6,2,Thursday,2
2022-06-03,21200,0,0,0.0,2022,6,3,Friday,2
2022-06-04,28100,2022-06-04 00:00:00,02,1.0,2022,6,4,Saturday,2
2022-06-04,28100,2022-06-04 00:00:00,22,1.0,2022,6,4,Saturday,2
2022-06-05,19000,0,0,0.0,2022,6,5,Sunday,2
2022-06-06,11400,0,0,0.0,2022,6,6,Monday,2
2022-06-07,12000,0,0,0.0,2022,6,7,Tuesday,2
2022-06-08,14300,0,0,0.0,2022,6,8,Wednesday,2
2022-06-09,15500,2022-06-09 00:00:00,17,1.0,2022,6,9,Thursday,2
2022-06-10,21500,0,0,0.0,2022,6,10,Friday,2
2022-06-11,25200,0,0,0.0,2022,6,11,Saturday,2
2022-06-12,17200,0,0,0.0,2022,6,12,Sunday,2
2022-06-13,13000,0,0,0.0,2022,6,13,Monday,2
2022-06-14,14500,2022-06-14 00:00:00,00,1.0,2022,6,14,Tuesday,2
2022-06-15,21300,0,0,0.0,2022,6,15,Wednesday,2
2022-06-16,17100,0,0,0.0,2022,6,16,Thursday,2
2022-06-17,21500,2022-06-17 00:00:00,18,1.0,2022,6,17,Friday,2
2022-06-18,33200,0,0,0.0,2022,6,18,Saturday,2
2022-06-19,19400,0,0,0.0,2022,6,19,Sunday,2
2022-06-20,15600,2022-06-20 00:00:00,17,1.0,2022,6,20,Monday,2
2022-06-21,12600,0,0,0.0,2022,6,21,Tuesday,2
2022-06-22,17700,0,0,0.0,2022,6,22,Wednesday,2
2022-06-23,15600,0,0,0.0,2022,6,23,Thursday,2
2022-06-24,33600,2022-06-24 00:00:00,22,1.0,2022,6,24,Friday,2
2022-06-25,24200,0,0,0.0,2022,6,25,Saturday,2
2022-06-26,27100,2022-06-26 00:00:00,00,1.0,2022,6,26,Sunday,2
2022-06-26,27100,2022-06-26 00:00:00,01,1.0,2022,6,26,Sunday,2
2022-06-27,14000,0,0,0.0,2022,6,27,Monday,2
2022-06-28,13900,0,0,0.0,2022,6,28,Tuesday,2
2022-06-29,13600,2022-06-29 00:00:00,16,1.0,2022,6,29,Wednesday,2
2022-06-30,27600,0,0,0.0,2022,6,30,Thursday,2
2022-07-01,20100,0,0,0.0,2022,7,1,Friday,3
2022-07-02,23800,0,0,0.0,2022,7,2,Saturday,3
2022-07-03,21700,0,0,0.0,2022,7,3,Sunday,3
2022-07-04,17300,0,0,0.0,2022,7,4,Monday,3
2022-07-05,11000,2022-07-05 00:00:00,07,1.0,2022,7,5,Tuesday,3
2022-07-05,11000,2022-07-05 00:00:00,12,1.0,2022,7,5,Tuesday,3
2022-07-06,10700,0,0,0.0,2022,7,6,Wednesday,3
2022-07-07,13400,0,0,0.0,2022,7,7,Thursday,3
2022-07-08,19400,0,0,0.0,2022,7,8,Friday,3
2022-07-09,24000,0,0,0.0,2022,7,9,Saturday,3
2022-07-10,16200,0,0,0.0,2022,7,10,Sunday,3
2022-07-11,13200,0,0,0.0,2022,7,11,Monday,3
2022-07-12,14500,2022-07-12 00:00:00,16,1.0,2022,7,12,Tuesday,3
2022-07-13,14800,0,0,0.0,2022,7,13,Wednesday,3
2022-07-14,16500,0,0,0.0,2022,7,14,Thursday,3
2022-07-15,21300,0,0,0.0,2022,7,15,Friday,3
2022-07-16,23100,2022-07-16 00:00:00,20,1.0,2022,7,16,Saturday,3
2022-07-17,17800,0,0,0.0,2022,7,17,Sunday,3
2022-07-18,11100,0,0,0.0,2022,7,18,Monday,3
2022-07-19,12200,0,0,0.0,2022,7,19,Tuesday,3
2022-07-20,12900,0,0,0.0,2022,7,20,Wednesday,3
2022-07-21,16800,0,0,0.0,2022,7,21,Thursday,3
2022-07-22,21900,2022-07-22 00:00:00,23,1.0,2022,7,22,Friday,3
2022-07-23,23700,0,0,0.0,2022,7,23,Saturday,3
2022-07-24,13700,0,0,0.0,2022,7,24,Sunday,3
2022-07-25,12400,0,0,0.0,2022,7,25,Monday,3
2022-07-26,14700,0,0,0.0,2022,7,26,Tuesday,3
2022-07-27,15300,0,0,0.0,2022,7,27,Wednesday,3
2022-07-28,16600,2022-07-28 00:00:00,22,1.0,2022,7,28,Thursday,3
2022-07-29,22900,0,0,0.0,2022,7,29,Friday,3
2022-07-30,27800,0,0,0.0,2022,7,30,Saturday,3
2022-07-31,19800,0,0,0.0,2022,7,31,Sunday,3
2022-08-01,12100,0,0,0.0,2022,8,1,Monday,3
2022-08-02,13300,0,0,0.0,2022,8,2,Tuesday,3
2022-08-03,13800,0,0,0.0,2022,8,3,Wednesday,3
2022-08-04,15100,2022-08-04 00:00:00,08,1.0,2022,8,4,Thursday,3
2022-08-05,20500,0,0,0.0,2022,8,5,Friday,3
2022-08-06,21300,0,0,0.0,2022,8,6,Saturday,3
2022-08-07,15600,0,0,0.0,2022,8,7,Sunday,3
2022-08-08,11800,2022-08-08 00:00:00,14,1.0,2022,8,8,Monday,3
2022-08-09,15100,0,0,0.0,2022,8,9,Tuesday,3
2022-08-10,16300,0,0,0.0,2022,8,10,Wednesday,3
2022-08-11,17600,0,0,0.0,2022,8,11,Thursday,3
2022-08-12,22800,0,0,0.0,2022,8,12,Friday,3
2022-08-13,27500,0,0,0.0,2022,8,13,Saturday,3
2022-08-14,17100,0,0,0.0,2022,8,14,Sunday,3
2022-08-15,9100,0,0,0.0,2022,8,15,Monday,3
2022-08-16,10200,0,0,0.0,2022,8,16,Tuesday,3
2022-08-17,12800,2022-08-17 00:00:00,17,1.0,2022,8,17,Wednesday,3
2022-08-18,20300,2022-08-18 00:00:00,23,1.0,2022,8,18,Thursday,3
2022-08-19,24400,0,0,0.0,2022,8,19,Friday,3
2022-08-20,24600,0,0,0.0,2022,8,20,Saturday,3
2022-08-21,19000,0,0,0.0,2022,8,21,Sunday,3
2022-08-22,12800,0,0,0.0,2022,8,22,Monday,3
2022-08-23,15800,2022-08-23 00:00:00,20,2.0,2022,8,23,Tuesday,3
2022-08-23,15800,2022-08-23 00:00:00,22,1.0,2022,8,23,Tuesday,3
2022-08-24,15100,2022-08-24 00:00:00,08,1.0,2022,8,24,Wednesday,3
2022-08-24,15100,2022-08-24 00:00:00,18,1.0,2022,8,24,Wednesday,3
2022-08-24,15100,2022-08-24 00:00:00,19,1.0,2022,8,24,Wednesday,3
2022-08-25,14200,0,0,0.0,2022,8,25,Thursday,3
2022-08-26,17600,0,0,0.0,2022,8,26,Friday,3
2022-08-27,27700,2022-08-27 00:00:00,07,1.0,2022,8,27,Saturday,3
2022-08-27,27700,2022-08-27 00:00:00,12,1.0,2022,8,27,Saturday,3
2022-08-28,15400,2022-08-28 00:00:00,13,1.0,2022,8,28,Sunday,3
2022-08-29,11900,2022-08-29 00:00:00,10,1.0,2022,8,29,Monday,3
2022-08-30,12600,0,0,0.0,2022,8,30,Tuesday,3
2022-08-31,14100,0,0,0.0,2022,8,31,Wednesday,3
2022-09-01,15800,0,0,0.0,2022,9,1,Thursday,3
2022-09-02,19100,0,0,0.0,2022,9,2,Friday,3
2022-09-03,25900,0,0,0.0,2022,9,3,Saturday,3
2022-09-04,24100,0,0,0.0,2022,9,4,Sunday,3
2022-09-05,17800,0,0,0.0,2022,9,5,Monday,3
2022-09-06,14800,0,0,0.0,2022,9,6,Tuesday,3
2022-09-07,14500,0,0,0.0,2022,9,7,Wednesday,3
2022-09-08,16400,0,0,0.0,2022,9,8,Thursday,3
2022-09-09,16900,0,0,0.0,2022,9,9,Friday,3
2022-09-10,16000,0,0,0.0,2022,9,10,Saturday,3
2022-09-11,16300,0,0,0.0,2022,9,11,Sunday,3
2022-09-12,12100,0,0,0.0,2022,9,12,Monday,3
2022-09-13,12400,2022-09-13 00:00:00,17,1.0,2022,9,13,Tuesday,3
2022-09-14,11600,0,0,0.0,2022,9,14,Wednesday,3
2022-09-15,15500,0,0,0.0,2022,9,15,Thursday,3
2022-09-16,20300,0,0,0.0,2022,9,16,Friday,3
2022-09-17,26300,0,0,0.0,2022,9,17,Saturday,3
2022-09-18,23100,0,0,0.0,2022,9,18,Sunday,3
2022-09-19,13400,0,0,0.0,2022,9,19,Monday,3
2022-09-20,14100,0,0,0.0,2022,9,20,Tuesday,3
2022-09-21,10300,0,0,0.0,2022,9,21,Wednesday,3
2022-09-22,13900,0,0,0.0,2022,9,22,Thursday,3
2022-09-23,21400,0,0,0.0,2022,9,23,Friday,3
2022-09-24,27100,0,0,0.0,2022,9,24,Saturday,3
2022-09-25,24900,0,0,0.0,2022,9,25,Sunday,3
2022-09-26,13100,0,0,0.0,2022,9,26,Monday,3
2022-09-27,14000,0,0,0.0,2022,9,27,Tuesday,3
2022-09-28,14000,0,0,0.0,2022,9,28,Wednesday,3
2022-09-29,14800,0,0,0.0,2022,9,29,Thursday,3
2022-09-30,14200,0,0,0.0,2022,9,30,Friday,3
2022-10-01,20200,0,0,0.0,2022,10,1,Saturday,4
2022-10-02,15600,0,0,0.0,2022,10,2,Sunday,4
2022-10-03,10400,0,0,0.0,2022,10,3,Monday,4
2022-10-04,12100,2022-10-04 00:00:00,09,1.0,2022,10,4,Tuesday,4
2022-10-05,14000,0,0,0.0,2022,10,5,Wednesday,4
2022-10-06,22500,0,0,0.0,2022,10,6,Thursday,4
2022-10-07,15900,2022-10-07 00:00:00,17,1.0,2022,10,7,Friday,4
2022-10-08,22000,0,0,0.0,2022,10,8,Saturday,4
2022-10-09,14900,0,0,0.0,2022,10,9,Sunday,4
2022-10-10,11400,0,0,0.0,2022,10,10,Monday,4
2022-10-11,12200,0,0,0.0,2022,10,11,Tuesday,4
2022-10-12,13300,0,0,0.0,2022,10,12,Wednesday,4
2022-10-13,13200,2022-10-13 00:00:00,13,1.0,2022,10,13,Thursday,4
2022-10-14,18000,0,0,0.0,2022,10,14,Friday,4
2022-10-15,19200,0,0,0.0,2022,10,15,Saturday,4
2022-10-16,12700,2022-10-16 00:00:00,17,1.0,2022,10,16,Sunday,4
2022-10-17,9800,2022-10-17 00:00:00,07,1.0,2022,10,17,Monday,4
2022-10-18,10700,0,0,0.0,2022,10,18,Tuesday,4
2022-10-19,12600,0,0,0.0,2022,10,19,Wednesday,4
2022-10-20,13200,0,0,0.0,2022,10,20,Thursday,4
2022-10-21,18600,0,0,0.0,2022,10,21,Friday,4
2022-10-22,22400,0,0,0.0,2022,10,22,Saturday,4
2022-10-23,16700,0,0,0.0,2022,10,23,Sunday,4
2022-10-24,8000,2022-10-24 00:00:00,09,1.0,2022,10,24,Monday,4
2022-10-25,9000,0,0,0.0,2022,10,25,Tuesday,4
2022-10-26,11500,0,0,0.0,2022,10,26,Wednesday,4
2022-10-27,7600,0,0,0.0,2022,10,27,Thursday,4
2022-10-28,14000,0,0,0.0,2022,10,28,Friday,4
2022-10-29,16600,2022-10-29 00:00:00,01,1.0,2022,10,29,Saturday,4
2022-10-30,12700,0,0,0.0,2022,10,30,Sunday,4
2022-10-31,10000,0,0,0.0,2022,10,31,Monday,4
2022-11-01,9800,0,0,0.0,2022,11,1,Tuesday,4
2022-11-02,10100,0,0,0.0,2022,11,2,Wednesday,4
2022-11-03,7100,0,0,0.0,2022,11,3,Thursday,4
2022-11-04,9800,0,0,0.0,2022,11,4,Friday,4
2022-11-05,14500,0,0,0.0,2022,11,5,Saturday,4
2022-11-06,9300,0,0,0.0,2022,11,6,Sunday,4
2022-11-07,8000,2022-11-07 00:00:00,15,1.0,2022,11,7,Monday,4
2022-11-08,7100,2022-11-08 00:00:00,08,1.0,2022,11,8,Tuesday,4
2022-11-09,8300,2022-11-09 00:00:00,15,1.0,2022,11,9,Wednesday,4
2022-11-10,9600,0,0,0.0,2022,11,10,Thursday,4
2022-11-11,8600,0,0,0.0,2022,11,11,Friday,4
2022-11-12,10800,2022-11-12 00:00:00,14,1.0,2022,11,12,Saturday,4
2022-11-13,7700,2022-11-13 00:00:00,01,1.0,2022,11,13,Sunday,4
2022-11-14,6200,0,0,0.0,2022,11,14,Monday,4
2022-11-15,4100,0,0,0.0,2022,11,15,Tuesday,4
2022-11-16,6800,2022-11-16 00:00:00,18,1.0,2022,11,16,Wednesday,4
2022-11-17,1300,0,0,0.0,2022,11,17,Thursday,4
2022-11-18,2000,0,0,0.0,2022,11,18,Friday,4
2022-11-19,4400,0,0,0.0,2022,11,19,Saturday,4
2022-11-20,8000,0,0,0.0,2022,11,20,Sunday,4
2022-11-21,5200,0,0,0.0,2022,11,21,Monday,4
2022-11-22,6100,0,0,0.0,2022,11,22,Tuesday,4
2022-11-23,6400,0,0,0.0,2022,11,23,Wednesday,4
2022-11-24,3600,2022-11-24 00:00:00,14,1.0,2022,11,24,Thursday,4
2022-11-25,7800,0,0,0.0,2022,11,25,Friday,4
2022-11-26,9500,2022-11-26 00:00:00,15,1.0,2022,11,26,Saturday,4
2022-11-27,6000,0,0,0.0,2022,11,27,Sunday,4
2022-11-28,6000,0,0,0.0,2022,11,28,Monday,4
2022-11-29,2300,0,0,0.0,2022,11,29,Tuesday,4
2022-11-30,4800,0,0,0.0,2022,11,30,Wednesday,4
2022-12-01,6800,0,0,0.0,2022,12,1,Thursday,4
2022-12-02,7500,0,0,0.0,2022,12,2,Friday,4
2022-12-03,13800,2022-12-03 00:00:00,19,1.0,2022,12,3,Saturday,4
2022-12-04,6900,0,0,0.0,2022,12,4,Sunday,4
2022-12-05,6300,2022-12-05 00:00:00,11,1.0,2022,12,5,Monday,4
2022-12-06,8000,0,0,0.0,2022,12,6,Tuesday,4
2022-12-07,7800,2022-12-07 00:00:00,08,1.0,2022,12,7,Wednesday,4
2022-12-08,6900,2022-12-08 00:00:00,08,1.0,2022,12,8,Thursday,4
2022-12-09,10100,0,0,0.0,2022,12,9,Friday,4
2022-12-10,12500,0,0,0.0,2022,12,10,Saturday,4
2022-12-11,14300,0,0,0.0,2022,12,11,Sunday,4
2022-12-12,6200,2022-12-12 00:00:00,13,1.0,2022,12,12,Monday,4
2022-12-13,5300,0,0,0.0,2022,12,13,Tuesday,4
2022-12-14,6300,0,0,0.0,2022,12,14,Wednesday,4
2022-12-15,6700,0,0,0.0,2022,12,15,Thursday,4
2022-12-16,6900,2022-12-16 00:00:00,15,1.0,2022,12,16,Friday,4
2022-12-17,8100,0,0,0.0,2022,12,17,Saturday,4
2022-12-18,9700,0,0,0.0,2022,12,18,Sunday,4
2022-12-19,5800,0,0,0.0,2022,12,19,Monday,4
2022-12-20,6200,0,0,0.0,2022,12,20,Tuesday,4
2022-12-21,4000,0,0,0.0,2022,12,21,Wednesday,4
2022-12-22,0,0,0,0.0,2022,12,22,Thursday,4
2022-12-23,200,0,0,0.0,2022,12,23,Friday,4
2022-12-24,900,0,0,0.0,2022,12,24,Saturday,4
2022-12-25,2100,0,0,0.0,2022,12,25,Sunday,4
2022-12-26,3600,0,0,0.0,2022,12,26,Monday,4
2022-12-27,5300,2022-12-27 00:00:00,09,1.0,2022,12,27,Tuesday,4
2022-12-27,5300,2022-12-27 00:00:00,23,1.0,2022,12,27,Tuesday,4
2022-12-28,3100,0,0,0.0,2022,12,28,Wednesday,4
2022-12-29,700,0,0,0.0,2022,12,29,Thursday,4
2022-12-30,1600,0,0,0.0,2022,12,30,Friday,4
2022-12-31,3200,0,0,0.0,2022,12,31,Saturday,4
2023-01-01,3800,0,0,0.0,2023,1,1,Sunday,1
2023-01-02,900,0,0,0.0,2023,1,2,Monday,1
2023-01-03,1300,0,0,0.0,2023,1,3,Tuesday,1
2023-01-04,2300,0,0,0.0,2023,1,4,Wednesday,1
2023-01-05,3100,0,0,0.0,2023,1,5,Thursday,1
2023-01-06,2800,0,0,0.0,2023,1,6,Friday,1
2023-01-07,3100,0,0,0.0,2023,1,7,Saturday,1
2023-01-08,4400,0,0,0.0,2023,1,8,Sunday,1
2023-01-09,3300,0,0,0.0,2023,1,9,Monday,1
2023-01-10,5000,0,0,0.0,2023,1,10,Tuesday,1
2023-01-11,3600,0,0,0.0,2023,1,11,Wednesday,1
2023-01-12,4900,0,0,0.0,2023,1,12,Thursday,1
2023-01-13,6500,0,0,0.0,2023,1,13,Friday,1
2023-01-14,10100,0,0,0.0,2023,1,14,Saturday,1
2023-01-15,6900,0,0,0.0,2023,1,15,Sunday,1
2023-01-16,5600,0,0,0.0,2023,1,16,Monday,1
2023-01-17,4200,0,0,0.0,2023,1,17,Tuesday,1
2023-01-18,0,0,0,0.0,2023,1,18,Wednesday,1
2023-01-19,700,0,0,0.0,2023,1,19,Thursday,1
2023-01-20,2500,0,0,0.0,2023,1,20,Friday,1
2023-01-21,2500,0,0,0.0,2023,1,21,Saturday,1
2023-01-22,3300,0,0,0.0,2023,1,22,Sunday,1
2023-01-23,2500,0,0,0.0,2023,1,23,Monday,1
2023-01-24,3900,0,0,0.0,2023,1,24,Tuesday,1
2023-01-25,2900,0,0,0.0,2023,1,25,Wednesday,1
2023-01-26,4400,0,0,0.0,2023,1,26,Thursday,1
2023-01-27,5600,0,0,0.0,2023,1,27,Friday,1
2023-01-28,4600,0,0,0.0,2023,1,28,Saturday,1
2023-01-29,900,0,0,0.0,2023,1,29,Sunday,1
2023-01-30,1300,0,0,0.0,2023,1,30,Monday,1
2023-01-31,2400,0,0,0.0,2023,1,31,Tuesday,1
2023-02-01,3900,2023-02-01 00:00:00,07,1.0,2023,2,1,Wednesday,1
2023-02-02,5300,0,0,0.0,2023,2,2,Thursday,1
2023-02-03,6900,0,0,0.0,2023,2,3,Friday,1
2023-02-04,9500,0,0,0.0,2023,2,4,Saturday,1
2023-02-05,6100,0,0,0.0,2023,2,5,Sunday,1
2023-02-06,4400,0,0,0.0,2023,2,6,Monday,1
2023-02-07,5500,0,0,0.0,2023,2,7,Tuesday,1
2023-02-08,5300,0,0,0.0,2023,2,8,Wednesday,1
2023-02-09,4500,0,0,0.0,2023,2,9,Thursday,1
2023-02-10,7200,0,0,0.0,2023,2,10,Friday,1
2023-02-11,9600,0,0,0.0,2023,2,11,Saturday,1
2023-02-12,7400,0,0,0.0,2023,2,12,Sunday,1
2023-02-13,5700,0,0,0.0,2023,2,13,Monday,1
2023-02-14,5900,0,0,0.0,2023,2,14,Tuesday,1
2023-02-15,300,0,0,0.0,2023,2,15,Wednesday,1
2023-02-16,1800,0,0,0.0,2023,2,16,Thursday,1
2023-02-17,6300,0,0,0.0,2023,2,17,Friday,1
2023-02-18,9800,0,0,0.0,2023,2,18,Saturday,1
2023-02-19,8000,0,0,0.0,2023,2,19,Sunday,1
2023-02-20,5700,0,0,0.0,2023,2,20,Monday,1
2023-02-21,6100,0,0,0.0,2023,2,21,Tuesday,1
2023-02-22,1000,0,0,0.0,2023,2,22,Wednesday,1
2023-02-23,600,0,0,0.0,2023,2,23,Thursday,1
2023-02-24,4000,0,0,0.0,2023,2,24,Friday,1
2023-02-25,9900,0,0,0.0,2023,2,25,Saturday,1
2023-02-26,8600,0,0,0.0,2023,2,26,Sunday,1
2023-02-27,6900,0,0,0.0,2023,2,27,Monday,1
2023-02-28,6900,0,0,0.0,2023,2,28,Tuesday,1
2023-03-01,7100,0,0,0.0,2023,3,1,Wednesday,1
2023-03-02,8800,0,0,0.0,2023,3,2,Thursday,1
2023-03-03,9700,0,0,0.0,2023,3,3,Friday,1
2023-03-04,10900,0,0,0.0,2023,3,4,Saturday,1
2023-03-05,9500,0,0,0.0,2023,3,5,Sunday,1
2023-03-06,6500,0,0,0.0,2023,3,6,Monday,1
2023-03-07,5300,0,0,0.0,2023,3,7,Tuesday,1
2023-03-08,6500,2023-03-08 00:00:00,22,1.0,2023,3,8,Wednesday,1
2023-03-09,7900,0,0,0.0,2023,3,9,Thursday,1
2023-03-10,9800,0,0,0.0,2023,3,10,Friday,1
2023-03-11,16500,2023-03-11 00:00:00,09,1.0,2023,3,11,Saturday,1
2023-03-12,7900,0,0,0.0,2023,3,12,Sunday,1
2023-03-13,6800,0,0,0.0,2023,3,13,Monday,1
2023-03-14,8600,0,0,0.0,2023,3,14,Tuesday,1
2023-03-15,8700,0,0,0.0,2023,3,15,Wednesday,1
2023-03-16,5300,0,0,0.0,2023,3,16,Thursday,1
2023-03-17,13700,0,0,0.0,2023,3,17,Friday,1
2023-03-18,12000,0,0,0.0,2023,3,18,Saturday,1
2023-03-19,9700,0,0,0.0,2023,3,19,Sunday,1
2023-03-20,7200,0,0,0.0,2023,3,20,Monday,1
2023-03-21,7800,0,0,0.0,2023,3,21,Tuesday,1
2023-03-22,7000,0,0,0.0,2023,3,22,Wednesday,1
2023-03-23,7700,0,0,0.0,2023,3,23,Thursday,1
2023-03-24,9800,0,0,0.0,2023,3,24,Friday,1
2023-03-25,8600,0,0,0.0,2023,3,25,Saturday,1
2023-03-26,6500,0,0,0.0,2023,3,26,Sunday,1
2023-03-27,4300,0,0,0.0,2023,3,27,Monday,1
2023-03-28,6500,0,0,0.0,2023,3,28,Tuesday,1
2023-03-29,7600,0,0,0.0,2023,3,29,Wednesday,1
2023-03-30,9100,0,0,0.0,2023,3,30,Thursday,1
2023-03-31,8700,2023-03-31 00:00:00,23,1.0,2023,3,31,Friday,1
2023-04-01,17100,0,0,0.0,2023,4,1,Saturday,2
2023-04-02,14100,0,0,0.0,2023,4,2,Sunday,2
2023-04-03,8300,0,0,0.0,2023,4,3,Monday,2
2023-04-04,3600,2023-04-04 00:00:00,08,1.0,2023,4,4,Tuesday,2
2023-04-05,6100,0,0,0.0,2023,4,5,Wednesday,2
2023-04-06,16800,0,0,0.0,2023,4,6,Thursday,2
2023-04-07,15700,2023-04-07 00:00:00,14,1.0,2023,4,7,Friday,2
2023-04-07,15700,2023-04-07 00:00:00,18,1.0,2023,4,7,Friday,2
2023-04-07,15700,2023-04-07 00:00:00,23,1.0,2023,4,7,Friday,2
2023-04-08,17100,0,0,0.0,2023,4,8,Saturday,2
2023-04-09,14100,2023-04-09 00:00:00,00,1.0,2023,4,9,Sunday,2
2023-04-10,10400,0,0,0.0,2023,4,10,Monday,2
2023-04-11,13200,0,0,0.0,2023,4,11,Tuesday,2
2023-04-12,12800,0,0,0.0,2023,4,12,Wednesday,2
2023-04-13,12800,2023-04-13 00:00:00,19,1.0,2023,4,13,Thursday,2
2023-04-14,6100,0,0,0.0,2023,4,14,Friday,2
2023-04-15,12300,0,0,0.0,2023,4,15,Saturday,2
2023-04-16,14000,0,0,0.0,2023,4,16,Sunday,2
2023-04-17,10700,0,0,0.0,2023,4,17,Monday,2
2023-04-18,12800,0,0,0.0,2023,4,18,Tuesday,2
2023-04-19,10000,2023-04-19 00:00:00,06,1.0,2023,4,19,Wednesday,2
2023-04-20,12800,0,0,0.0,2023,4,20,Thursday,2
2023-04-21,9900,0,0,0.0,2023,4,21,Friday,2
2023-04-22,8500,0,0,0.0,2023,4,22,Saturday,2
2023-04-23,12100,0,0,0.0,2023,4,23,Sunday,2
2023-04-24,8600,2023-04-24 00:00:00,14,1.0,2023,4,24,Monday,2
2023-04-25,6200,0,0,0.0,2023,4,25,Tuesday,2
2023-04-26,10300,2023-04-26 00:00:00,10,1.0,2023,4,26,Wednesday,2
2023-04-27,8900,2023-04-27 00:00:00,19,1.0,2023,4,27,Thursday,2
2023-04-28,14800,2023-04-28 00:00:00,11,1.0,2023,4,28,Friday,2
2023-04-29,23400,2023-04-29 00:00:00,23,1.0,2023,4,29,Saturday,2
2023-04-30,17900,0,0,0.0,2023,4,30,Sunday,2
2023-05-01,11700,0,0,0.0,2023,5,1,Monday,2
2023-05-02,10500,0,0,0.0,2023,5,2,Tuesday,2
2023-05-03,13300,0,0,0.0,2023,5,3,Wednesday,2
2023-05-04,12300,2023-05-04 00:00:00,19,1.0,2023,5,4,Thursday,2
2023-05-05,20300,0,0,0.0,2023,5,5,Friday,2
2023-05-06,24400,0,0,0.0,2023,5,6,Saturday,2
2023-05-07,15000,2023-05-07 00:00:00,22,1.0,2023,5,7,Sunday,2
2023-05-08,10500,2023-05-08 00:00:00,14,1.0,2023,5,8,Monday,2
2023-05-09,13200,2023-05-09 00:00:00,12,1.0,2023,5,9,Tuesday,2
2023-05-09,13200,2023-05-09 00:00:00,16,1.0,2023,5,9,Tuesday,2
2023-05-10,7300,0,0,0.0,2023,5,10,Wednesday,2
2023-05-11,3700,0,0,0.0,2023,5,11,Thursday,2
2023-05-12,13900,0,0,0.0,2023,5,12,Friday,2
2023-05-13,19400,0,0,0.0,2023,5,13,Saturday,2
2023-05-14,12100,0,0,0.0,2023,5,14,Sunday,2
2023-05-15,10200,2023-05-15 00:00:00,09,1.0,2023,5,15,Monday,2
2023-05-16,13800,0,0,0.0,2023,5,16,Tuesday,2
