id,drcog_id,latitude,longitude,crashdate,crashtime,city,countyname,agencyid,agencydetl,agencycode,crashtype,drcogctype,numbkilled,numbinjurd,privpropty,publicland,totlnmtrst,secndcrash,constrzone,schoolzone,onroad,rfintsctrd,drcoglocat,intofstdis,intfstdisu,intofstdir,milepoint,highwaynam,intsthghwy,statehwy,othrroadwy,mioffstdis,miofstdisu,mioffstdir,location,lnposition,harmevscd1,harmevscd2,harmevscd3,harmevscd4,harmevsmst,roadcntgrd,roaddescrp,apovrtktrn,lightngcon,rdconditin,weatherco1,weatherco2,highwaynum,numlnsblkd,rdcntrcurv,ttlvehicle,wildanimal,crashformv,city_street,rrcrossing,roadsurfac,roadcontur,drcog_hp,drcogsvrty,drcogttlpi,drcogttlmi,drcogttlsi,drcogttlk,drcogocc,drcogoccpi,drcogoccmi,drcogoccsi,drcogoccki,drcognm,drcognmpi,drcognmmi,drcognmsi,drcognmk,drcog_vru,drcogmodes,drcogsctr,drcogmoto,drcogped,drcogbike,drcogvehcl,TU1_vmov,TU1_dir,TU1_dacts,TU1_cfacts,TU1_rspeed,TUx_vmov,TUx_dir,TUx_dacts,TUx_cfacts,nm_dir,nm_actions,nm_cfacts,drcogcheck,cdot_flag,drcog_flag,Quarter,day_of_week,hour
1225842,2024-037336,39.73848906,-105.04673599,2024-08-30,2026-04-19 13:25:00,DENVER,DENVER,DPD,1-179A, ,Pedestrian,Pedestrian,0,0,0,0,1.0,0,0,0,W 14TH AVE,N VRAIN ST,W 14TH AVE & N VRAIN ST,75.0,Feet,W,0.0, ,0,0,0,0.0, , ,On-roadway,E01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Non-intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,VRAIN, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,East,No contributing action,No apparent contributing factor,30.0, , , , ,East,No contributing action,No apparent contributing factor,1.0,,Y,3,Friday,13
1227002,2024-037986,39.76646556,-104.98375235,2024-08-30,2026-04-19 15:06:00,DENVER,DENVER,DPD,2/CRT62,2,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, BRIGHTON BLVD,31ST ST, BRIGHTON BLVD & 31ST ST,45.0,Feet,S,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,S0031, , , ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,Southeast,Unknown,Unknown,99.0, , , , ,Northeast,No contributing action,Other factor,1.0,Y, ,3,Friday,15
1227336,2024-038242,39.7399937,-104.96494797,2024-09-04,2026-04-19 18:41:00,DENVER,DENVER,DPD,3/622, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,E COLFAX AVE,N HIGH ST,E COLFAX AVE & N HIGH ST,50.0,Feet,W,298.0, ,0,1,0,350.0,Feet,E,On-roadway,W01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Hill Crest,Non-intersection,Not Applicable,Daylight,Dry,Clear, ,40,2,Straight,1.0, ,DR3447, , , , ,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Going straight,West,No contributing action,No apparent contributing factor,South,No contributing action,No apparent contributing factor,1.0,Y, ,3,Wednesday,18
1227364,2024-038256,39.71466351,-104.94985362,2024-09-04,2026-04-19 12:20:00,DENVER,DENVER,DPD,2/CRT37, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,E BAYAUD AVE,N STEELE ST,E BAYAUD AVE & N STEELE ST,25.0,Feet,E,0.0, ,0,0,0,0.0, , ,On-roadway,W01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Non-intersection,Not Applicable,Daylight,Dry,Cloudy, , ,0,Straight,1.0, ,DR3447,STEEL, , , ,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making u-turn,West,Other contributing action,Distracted/other exterior,25.0, , , , ,West,No contributing action,No apparent contributing factor,1.0,Y, ,3,Wednesday,12
1227431,2024-038283,39.78194264,-104.95588098,2024-09-06,2026-04-19 16:00:00,DENVER,DENVER,DPD,2/232C,2,Pedestrian,Pedestrian,0,2,0,0,2.0,0,0,0, ELIZABETH ST,E 47TH AVE, ELIZABETH ST & E 47TH AVE,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian,Collision with Non-Motorist:Pedestrian, , ,Collision with Non-Motorist:Pedestrian,Level,Intersection Related,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,A0047, , , ,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,West,Unknown,Unknown,99.0, , , , ,West; West,No contributing action; No contributing action,No apparent contributing factor; No apparent contributing factor,1.0,Y, ,3,Friday,16
1228387,2024-038932,39.68227041,-105.02524789,2024-09-07,2026-04-19 10:09:00,DENVER,DENVER,DPD,1/CRT11, ,Pedestrian,Pedestrian,0,0,0,0,1.0,0,0,0,W JEWELL AVE,S FEDERAL BLVD,W JEWELL AVE & S FEDERAL BLVD,60.0,Feet,W,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,FEDER, , , ,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Going straight,West,No contributing action,No apparent contributing factor,North,Dart/dash; Other,Aggressive,1.0,Y, ,3,Saturday,10
1228793,2024-039199,39.74014113,-104.97874249,2024-09-12,2026-04-19 00:08:00,DENVER,DENVER,DPD,3/667S, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, WASHINGTON ST,E COLFAX AVE, WASHINGTON ST & E COLFAX AVE,50.0,Feet,N,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Non-intersection,Not Applicable,Dark-Lighted,Dry,Clear, , ,0,Straight,1.0, ,DR3447,COLFA, , , ,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,South,No contributing action,No apparent contributing factor,20.0, , , , ,South,No contributing action,No apparent contributing factor,1.0,Y, ,3,Thursday,00
1229243,2024-039462,39.73845977,-104.99764615,2024-09-12,2026-04-19 14:41:00,DENVER,DENVER,DPD,2/143K, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, SPEER BLVD,W 14TH AVE, SPEER BLVD & W 14TH AVE,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway,S04,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,1,Straight,1.0, ,DR3447,A0014, , , ,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Making right turn,South,No contributing action,No apparent contributing factor,West,"Failure to obey traffic signs, signals, or officer",Other factor,1.0,Y, ,3,Thursday,14
1229312,2024-039512,39.74061412,-105.0168839,2024-09-12,2026-04-19 00:29:00,DENVER,DENVER,DPD,3 / 161A, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,W COLFAX AVE WB ON RAMP FROM AURARIA PKWY,MILE HIGH STADIUM CIR,W COLFAX AVE WB ON RAMP FROM AURARIA PKWY & MILE HIGH STADIUM CIR,0.25,Miles,W,0.0, ,0,1,0,0.25,Miles,W,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Mid-Block Crosswalk,Not Applicable,Dark-Lighted,Dry,Clear, , ,0,Curve Right,1.0, ,DR3447,D, , , ,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making right turn,West,Careless driving,Looked/did not see,40.0, , , , ,North,Cross/enter at intersection,No apparent contributing factor,1.0,Y, ,3,Thursday,00
1229337,2024-039525,39.67837789,-104.93438994,2024-09-13,2026-04-19 08:13:00,DENVER,DENVER,DPD,1/CRT35, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,E EVANS AVE,I-25 SB RAMPS,E EVANS AVE & I-25 SB RAMPS,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway,S01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,2,Straight,1.0, ,DR3447,N, , , ,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Making right turn,South,No contributing action,No apparent contributing factor,East,Traveling on sidealk against traffic,Unknown,1.0,Y, ,3,Friday,08
1229812,2024-039740,39.75229024,-104.99169121,2024-09-07,2026-04-19 11:43:00,DENVER,DENVER,DPD,3/651C,1,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,20TH ST,LAWRENCE ST,20TH ST & LAWRENCE ST,0.0,At the intersection,S,0.0, ,0,0,0,0.0, , ,On-roadway,S01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Dark-Lighted,Dry,Clear, , ,0,Straight,2.0, ,DR3447,LAWRE, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making left turn,Northwest,Careless driving,Age/driver ability; Looked/did not see,25.0, , , , ,Northwest,No contributing action,Unknown,1.0,Y, ,3,Saturday,11
1230171,2024-040002,39.7446017,-104.99385675,2024-09-15,2026-04-19 21:13:00,DENVER,DENVER,DPD,3/651C,1,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,15TH ST,STOUT ST,15TH ST & STOUT ST,150.0,Feet,E,0.0, ,0,0,0,0.0, , ,On-roadway,W03,Collision with Non-Motorist:Pedestrian,Collision with Non-Motorist:Pedestrian, , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Dark-Lighted,Dry,Clear, , ,0,Straight,2.0, ,DR3447,STOUT, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Entering/leaving parked position,Southwest,Unknown,Unknown,99.0, , , , ,Northwest; Northwest,No contributing action; No contributing action,Unknown; Unknown,1.0,Y, ,3,Sunday,21
1230616,2024-040247,39.68223551,-105.02977998,2024-09-18,2026-04-19 09:08:00,DENVER,DENVER,DPD,1-CRT40, ,Pedestrian,Pedestrian,0,1,0,0,2.0,0,0,0, IRVING ST,W JEWELL AVE, IRVING ST & W JEWELL AVE,3.0,Feet,S,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian,Collision with Non-Motorist:Pedestrian, , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,JEWEL, , , ,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Making right turn,North,No contributing action,No apparent contributing factor,West; West,Failure to yield right-of-way; No contributing action,No apparent contributing factor; Unknown,1.0,Y, ,3,Wednesday,09
1230679,2024-040287,39.74011657,-104.98613155,2024-09-17,2026-04-19 11:55:00,DENVER,DENVER,DPD,1, ,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,E COLFAX AVE,N LINCOLN ST,E COLFAX AVE & N LINCOLN ST,0.0, , ,0.0, ,0,1,0,0.0, , ,On-roadway,W03,Collision with Non-Motorist:Pedestrian,Collision with Non-Motorist:Pedestrian, , ,Collision with Non-Motorist:Pedestrian,Level,Crossover Related,Not Applicable,Daylight,Dry,Clear, , ,1,Straight,1.0, ,DR3447, , , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,South,No contributing action,Unknown,30.0, , , , ,West; West,Other; Other,Other factor; Other factor,1.0,Y, ,3,Tuesday,11
1230682,2024-040290,39.74000692,-104.99289749,2024-09-20,2026-04-19 07:18:00,DENVER,DENVER,DPD,Detail 1 /, ,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,W COLFAX AVE,N DELAWARE ST,W COLFAX AVE & N DELAWARE ST,5.0,Feet,E,0.0, ,0,1,0,0.0, , ,On-roadway,E03,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,2.0, ,DR3447, , , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making right turn,East,Disregarded other device/sign/markings,No apparent contributing factor,30.0, , , , ,North,Other,Other factor,1.0,Y, ,3,Friday,07
1230716,2024-040307,39.75412198,-104.9910773,2024-08-16,2026-04-19 09:38:00,DENVER,DENVER,DPD,1/612B,1,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,LARIMER ST,21ST ST,LARIMER ST & 21ST ST,120.0,Feet,W,0.0, ,0,0,0,0.0, , ,On-roadway,S01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian, ,Crossover Related,Not Applicable,Daylight,Dry,Clear, , ,0, ,1.0, ,DR3447,S0021, , , ,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Entering traffic way/merge,Southwest,Careless driving,Not observed,Northwest,Other,No apparent contributing factor,1.0,Y, ,3,Friday,09
1231010,2024-040447,39.74480883,-104.97988098,2024-09-22,2026-04-19 02:03:00,DENVER,DENVER,DPD,6-661B,2,Pedestrian,Pedestrian,0,0,0,0,1.0,0,0,0,1760  PEARL ST,E 18TH AVE,1760  PEARL ST & E 18TH AVE,20.0,Feet,S,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Non-intersection,Not Applicable,Dark-Lighted,Wet,Clear, , ,0,Straight,1.0, ,DR3447,A0018, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Entering/leaving parked position,South,No contributing action,No apparent contributing factor,South,No contributing action,Unknown,1.0,Y, ,3,Sunday,02
1231034,2024-040463,39.75394623,-104.99304665,2024-09-22,2026-04-19 00:16:00,DENVER,DENVER,DPD,3/655S, ,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,MARKET ST,20TH ST,MARKET ST & 20TH ST,150.0,Feet,N,0.0, ,0,0,0,0.0, , ,On-roadway,N02,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Non-intersection,Not Applicable,Dark-Lighted,Wet,Rain, , ,0,Straight,2.0, ,DR3447,S0020, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Going straight,Northeast,No contributing action,No apparent contributing factor,Northeast,Traveling along roadway with traffic (in or adjacent to travel lane),Looked/did not see,1.0,Y, ,3,Sunday,00
1231041,2024-040468,39.7517145,-104.98374462,2024-09-19,2026-04-19 20:21:00,DENVER,DENVER,DPD,2/631B, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,CALIFORNIA ST,PARK AVE W,CALIFORNIA ST & PARK AVE W,0.0,At the intersection,W,0.0, ,0,0,0,0.0, , ,On-roadway,W01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Dark-Lighted,Dry,Clear, , ,1,Straight,1.0, ,DR3447,PARKA, , , ,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making right turn,Southwest,Careless driving,Looked/did not see,20.0, , , , ,Southwest,Cross/enter at intersection,No apparent contributing factor,1.0,Y, ,3,Thursday,20
1232357,2024-041163,39.70386476,-104.91652309,2024-09-24,2026-04-19 15:45:00,DENVER,DENVER,DPD,2/CRT37, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,E EXPOSITION AVE,S KRAMERIA ST,E EXPOSITION AVE & S KRAMERIA ST,25.0,Feet,W,0.0, ,0,0,0,0.0, , ,On-roadway,E01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,KRAME, , , ,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Stopped in traffic,East,No contributing action,No apparent contributing factor,South,Other,Other factor,1.0,Y, ,3,Tuesday,15
1232374,2024-041175,39.74004275,-104.98357968,2024-09-24,2026-04-19 14:10:00,DENVER,DENVER,DPD,2/CRT61, ,Pedestrian,Pedestrian,0,0,0,0,1.0,0,0,0,E COLFAX AVE,N GRANT ST,E COLFAX AVE & N GRANT ST,0.0,At the intersection, ,297.25, ,0,1,0,0.25,Miles,E,On-roadway,S01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, ,40,1,Straight,1.0, ,DR3447, , , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Making right turn,East,No contributing action,No apparent contributing factor,East,Traveling on sidewalk with traffic,Looked/did not see,1.0,Y, ,3,Tuesday,14
1232644,2024-041343,39.74167223,-104.97989622,2024-09-26,2026-04-19 19:44:00,DENVER,DENVER,DPD,6-661B, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, PEARL ST,E 16TH AVE, PEARL ST & E 16TH AVE,0.0, , ,0.0, ,0,0,0,0.0, , ,On-roadway,E01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Dark-Lighted,Dry,Clear, , ,0,Straight,1.0, ,DR3447,16THA, , , ,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Making right turn,East,Failed to yield row,Distracted/other interior,20.0, , , , ,East,No contributing action,No apparent contributing factor,1.0,Y, ,3,Thursday,19
1232651,2024-041347,39.71481831,-104.98626851,2024-09-10,2026-04-19 14:00:00,DENVER,DENVER,DPD,2/CRT37,1,Pedestrian,Pedestrian,0,0,0,0,2.0,0,0,0, LINCOLN ST,E BAYAUD AVE, LINCOLN ST & E BAYAUD AVE,20.0,Feet,N,0.0, ,0,0,0,0.0, , ,On-roadway,N04,Collision with Non-Motorist:Pedestrian,Collision with Non-Motorist:Pedestrian, , ,Collision with Non-Motorist:Pedestrian,Level,Driveway Access Related,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,BAYAU, , , ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Pedestrian; Scooter,Y, ,Y, ,1.0, , , , ,0.0,Making left turn,East,No contributing action,Not observed,South; South,Traveling on sidealk against traffic; No contributing action,Unfamiliar with area; No apparent contributing factor,1.0,Y, ,3,Tuesday,14
1232690,2024-041366,39.72412583,-104.94979579,2024-08-16,2026-04-19 11:10:00,DENVER,DENVER,DPD,1/CRT35, ,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, STEELE ST,E 5TH AVE, STEELE ST & E 5TH AVE,5.0,Feet,W,0.0, ,0,0,0,0.0, , ,On-roadway,E01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,A0005, , , ,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Stopped in traffic,East,No contributing action,No apparent contributing factor,North,Traveling on sidealk against traffic,Unknown,1.0,Y, ,3,Friday,11
1233307,2024-041729,39.75305353,-104.9854767,2024-09-29,2026-04-19 17:07:00,DENVER,DENVER,DPD,1-CRT64,2,Pedestrian,Pedestrian,0,0,0,0,0.0,0,0,0,PARK AVE W,CHAMPA ST,PARK AVE W & CHAMPA ST,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,2.0, ,DR3447,CHAMP, , , ,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Stopped in traffic,Northwest,No contributing action,No apparent contributing factor,15.0, , , , ,Southwest,No contributing action,Unknown,1.0,Y, ,3,Sunday,17
1233375,2024-041783,39.75483279,-105.01915817,2024-09-15,2026-04-19 18:58:00,DENVER,DENVER,DPD,3-161D,2,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0, BRYANT ST,W 26TH AVE, BRYANT ST & W 26TH AVE,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway,W01,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Dark-Lighted,Dry,Clear, , ,1,Straight,1.0, ,DR3447,A0026, , , ,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0, , , , ,0.0,Going straight,West,Unknown,Unknown,North,Failure to yield right-of-way,Unfamiliar with area,1.0,Y, ,3,Sunday,18
1233826,2024-042039,39.75294684,-104.99259776,2024-10-01,2026-04-19 14:15:00,DENVER,DENVER,DPD,2/CRT61,2,Pedestrian,Pedestrian,0,1,0,0,1.0,0,0,0,LARIMER ST,20TH ST,LARIMER ST & 20TH ST,0.0,At the intersection, ,0.0, ,0,0,0,0.0, , ,On-roadway, ,Collision with Non-Motorist:Pedestrian, , , ,Collision with Non-Motorist:Pedestrian,Level,At Intersection,Not Applicable,Daylight,Dry,Clear, , ,0,Straight,1.0, ,DR3447,20THS, , , ,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Y,Motorvehicle; Scooter,Y, , , ,1.0,Going straight,Southwest,Careless driving,Not observed,35.0, , , , ,Northwest,Cross/enter at intersection,Under the influence of alcohol/drugs,1.0,Y, ,4,Tuesday,14
